5.64	2.784	5.5202
5.65	2.57042	5.34818
5.66	2.36035	5.1835
5.67	2.15384	5.02664
5.68	1.95091	4.87812
5.69	1.75149	4.73841
5.7	1.5555	4.60798
5.71	1.36279	4.48728
5.72	1.17316	4.37674
5.73	0.986361	4.27677
5.74	0.802078	4.18772
5.75	0.619948	4.10994
5.76	0.439558	4.04371
5.77	0.260447	3.98928
5.78	0.0821158	3.94681
5.79	-0.0959655	3.91645
5.8	-0.274345	3.89824
5.81	-0.45358	3.89217
5.82	-0.634222	3.89819
5.83	-0.816804	3.91614
5.84	-1.00183	3.94583
5.85	-1.18978	3.98702
5.86	-1.38105	4.03939
5.87	-1.57604	4.1026
5.88	-1.77503	4.17628
5.89	-1.9783	4.26
5.9	-2.18603	4.35335
5.91	-2.39835	4.45586
5.92	-2.61535	4.56707
5.93	-2.83706	4.6865
5.94	-3.06345	4.81367
5.95	-3.29444	4.94808
5.96	-3.52993	5.08924
5.97	-3.76975	5.23666
5.98	-4.01371	5.38983
5.99	-4.26159	5.54827
6	-4.51313	5.71147
6.01	-4.76804	5.87894
6.02	-5.02601	6.05019
6.03	-5.2867	6.22472
6.04	-5.54977	6.40205
6.05	-5.81483	6.58168
6.06	-6.08151	6.76314
6.07	-6.3494	6.94595
6.08	-6.61808	7.12962
6.09	-6.88713	7.3137
6.1	-7.15611	7.4977
6.11	-7.4246	7.68119
6.12	-7.69213	7.86369
6.13	-7.95826	8.04476
6.14	-8.22255	8.22396
6.15	-8.48452	8.40085
6.16	-8.74374	8.57502
6.17	-8.99976	8.74604
6.18	-9.25212	8.91351
6.19	-9.50037	9.07703
6.2	-9.74409	9.23621
6.21	-9.98283	9.39068
6.22	-10.2162	9.54007
6.23	-10.4437	9.68403
6.24	-10.665	9.82223
6.25	-10.8797	9.95433
6.26	-11.0874	10.08
6.27	-11.2877	10.199
6.28	-11.4803	10.311
6.29	-11.6648	10.4158
6.3	-11.8409	10.513
6.31	-12.0083	10.6025
6.32	-12.1666	10.684
6.33	-12.3157	10.7573
6.34	-12.4551	10.8223
6.35	-12.5848	10.8788
6.36	-12.7044	10.9266
6.37	-12.8138	10.9656
6.38	-12.9128	10.9957
6.39	-13.0011	11.0167
6.4	-13.0787	11.0286
6.41	-13.1455	11.0314
6.42	-13.2013	11.025
6.43	-13.246	11.0093
6.44	-13.2796	10.9844
6.45	-13.3021	10.9503
6.46	-13.3134	10.907
6.47	-13.3135	10.8545
6.48	-13.3026	10.793
6.49	-13.2805	10.7225
6.5	-13.2475	10.6431
6.51	-13.2036	10.555
6.52	-13.1488	10.4583
6.53	-13.0835	10.353
6.54	-13.0076	10.2395
6.55	-12.9215	10.1179
